Examplar Code,Book Title,Author ID,Author Name,Stock,Borrowed,Available,Category,BookYear
3416,Bad Arguments: 100 of The Most Importan Fallacies in Western Philosophy,1308,Helena Rivera,3,3,0,General Knowledge,1991
3418,Evidence-Based Design for Multiple Building Types,1309,Bryce Green,1,1,0,General Knowledge,2015
3419,Architectural Programming: Information Management for Design,1310,Tobias Mitchell,2,2,0,General Knowledge,2015
3420,"Architecture of Affordable Housing, The",1311,Victor Scott,3,3,0,Architecture,2012
3421,Principles of Foundation Engineering,1312,Yasmin Evans,1,1,0,General Knowledge,1990
3422,Knowledge and Christian Belief,1313,Zane Ruiz,1,1,0,General Knowledge,1999
3423,"Fluid Mechanics For Chemical Engineers: With Microfluidics, CFD, and Comsol Multiphysics 5",1314,Claire Brooks,1,1,0,General Knowledge,1989
3425,"Lies Women Believe: And the Truth That Sets Them Free, Updated & Expanded",1315,Yana McCarthy,9,9,0,Self-Help,2020
3426,Social Research Methods,1316,Ingrid Park,2,2,0,General Knowledge,1985
3435,Pasal-Pasal Ajaran Dordrecht: Peringatan 400 Tahun,1317,David Hayes,1,1,0,General Knowledge,2005
3436,Sustainable Design: Ecology Architecture and Planning,1318,Evan Yang,7,7,0,Architecture,1995
3440,Sustainable Design: A Critical Guide,1319,Ralph Gray,5,5,0,Sustainability,2020
3442,Tropical Minimal,1320,Jamal Green,4,4,0,General Knowledge,1983
3443,Indoor House Gardens,1321,Zachary Sanders,2,2,0,General Knowledge,1992
3444,"Great Interior Design Challenge Workbook, The",1322,Julia Jenkins,2,2,0,General Knowledge,2000
3445,Tropical Gardens: Hiddeng Exotic Paradises,1323,Victor Jenkins,4,4,0,General Knowledge,2021
3446,Design and Landscape for People: New Aproaches to Renewal,1324,Sophia Martin,1,1,0,General Knowledge,2021
3447,"Power of Pro Bono, The: 40 Stories About Design For the Public Good by Architects",1325,Violet Ward,2,2,0,General Knowledge,1997
3449,Mini Urban Apartments,1326,Grace Scott,2,2,0,General Knowledge,2020
3450,R. Buckminster Fuller: World Man,1327,Aaliyah Patterson,1,1,0,General Knowledge,2011
3451,Unbuilt Masterworks of the 21st Century: Inspirational Architecture of the Digital Age,1328,Farah Owens,1,1,0,Architecture,2017
3453,Colleges and Universities: Educational Spaces,1329,Xander Taylor,1,1,0,General Knowledge,2014
3455,Bamboo,1330,Piper Reed,1,1,0,General Knowledge,2021
3456,Original Houses,1331,Yana Romanov,1,1,0,General Knowledge,2013
3457,"Fonts and Typefaces Digital, Print, Comics, Books, Beb, Smartphones: How to Choose and Use",1332,Grace Ross,1,1,0,General Knowledge,2001
3458,Architectural Photography the Digital Way,1333,Zara Cook,1,1,0,General Knowledge,1984
3459,Green Houses: New Directions in Sustainable Architecture,1334,Blake Newton,3,3,0,Architecture,1998
3461,Eco Remodeling: Green Architecture,1335,Landon Yang,1,1,0,Architecture,1994
3462,New Tent Architecture,1336,Noah Bailey,1,1,0,Architecture,2003
3465,Balthazar Korab Architect of Photography,1337,Jamal Jordan,1,1,0,General Knowledge,1992
3468,Digital Architecture Now: A Global Survey of Emerging Talent,1338,Farah Adams,1,1,0,Architecture,1995
3469,Public Transportation: On the Move,1339,Walter Jenkins,4,4,0,General Knowledge,2016
3470,"Sub/Urban Idea, The: From Terraced Houses to Residential Estates",1340,Ivy Bailey,1,1,0,General Knowledge,2011
3471,Tactics: A Game Plan For Discussing Your Christian Convictions,1341,Piper Price,2,2,0,General Knowledge,1997
3472,"Art of Japanese Joinery, the",1342,Isaac Reilly,1,1,0,General Knowledge,2005
3473,Sustainable By Design: Explorations In The Theory and Practice,1343,Yasmin Rogers,2,2,0,Sustainability,1986
3478,"Kristus: Jalan, Kebenaran dan Hidup",1344,Maeve Simmons,1,1,0,General Knowledge,1982
3479,Pengakuan Iman Rasuli: Memahami Apa yang Kita Percaya,1345,Farah Clark,1,1,0,General Knowledge,2017
3481,Orang Kristen dan Harta,1346,Ulysses Patel,3,3,0,General Knowledge,1998
3489,Kinetika Reaksi Kimia dan Reaktor,1347,Piper Foster,1,1,0,General Knowledge,2002
3491,"Ilmu Bumi, Jilid 2= Earth Science",1348,George Agyeman,2,2,0,General Knowledge,2022
3494,House Style Series: Tropical Minimalist,1349,Jacob Sanders,5,5,0,General Knowledge,2019
3495,Urban Design: The Indonesian Experience,1350,Yusuf Perez,2,2,0,General Knowledge,2011
3497,Introduction to Organic Chemistry,1351,Xavier Price,3,3,0,General Knowledge,2006
3501,Arsitektur Yang Lain: Sebuah Kritik Arsitektur,1352,Felix Lewis,2,2,0,Technology,2011
3502,"BIG Formgiving, An Architectural  Future History",1353,Cynthia Fisher,5,5,0,History,1984
3503,Transformasi Urban Metropolitan Jakarta: Adaptasi dan Pengembangan,1354,Diego Reilly,3,3,0,General Knowledge,1991
3505,"BIM Handbook: A Guide to Building Information Modeling for Owners, Designers, Engineers, Contractors, and Facility Managers",1355,Felix Thompson,1,1,0,General Knowledge,2003
3506,Sejarah Kota Jakarta: Tapak Jejak Batavia,1356,Ingrid Martinez,2,2,0,General Knowledge,1983
3507,Metode Penelitian,1357,Grace Thompson,9,9,0,General Knowledge,2006
3508,"Communicating With Grace and Virtue: Learning to Listen, Speak, Text, and Interact As a Christian",1358,Kofi Newton,1,1,0,General Knowledge,2021
3510,"Essential Guide to Public Speaking: Serving Your Audience With Faith, Skill, and Virtue, An",1359,Alice Clark,1,1,0,Technology,1998
3512,Visualization Analysis and Design,1360,Derek Thompson,2,2,0,General Knowledge,1993
3513,Genius Loci: Towards a Phenomenology of Architecture,1361,Gregory Crawford,1,1,0,Architecture,1992
3522,Kidung Puji-Pujian Kristen,1362,Marco Shah,4,4,0,General Knowledge,1989
3523,Puji-Pujian Kristen,1363,Diego Rogers,1,1,0,General Knowledge,1998
3525,"Comprehensive Analytical Chemistry:  Fundamentals of Advance Omics Technologies, Vol. 63",1364,Lily Edwards,2,2,0,General Knowledge,1983
3526,Concepts and Techniques in Geonomics and Proteomics,1365,Lily Howard,1,1,0,General Knowledge,2022
3528,Apa dan Mengapa Universitas Reformed Injili,1366,Cynthia Edwards,4,4,0,General Knowledge,1996
3535,"Atlas Kayu Indonesia, Jilid I",1367,Zane Jenkins,1,1,0,General Knowledge,1983
3537,Sustainable Cities,1368,Noah Murphy,1,1,0,Sustainability,2005
3538,Scripting Cultures: Architectural Design and Programming,1369,Ingrid Jordan,3,3,0,General Knowledge,1980
3539,Design Process in Architecture,1370,Monica Foster,2,2,0,Architecture,2021
3540,Site Analysis: Informing Context-Sensitive and Sustainable Site Planning and Design,1371,Alice Hill,5,5,0,Sustainability,1985
3543,OMICS: Biomedical Perspectives and Applications,1372,Carmen Reilly,3,3,0,General Knowledge,1983
3544,"Omics Approaches, Technologies and Applications: Integrative Approaches for Understanding OMICS Data.",1373,Tania Howard,2,2,0,General Knowledge,1988
3545,Urban Design: A Typology of Procedures and Products: Illustrated with Over 50 Case Studies,1374,Oliver Flores,3,3,0,General Knowledge,2003
3546,"Human Being-Being Human: A Theological Anthropology in Biblical, Historical, and Ecumenical Perspective",1375,Noah Walker,5,5,0,Health,1992
3551,"Image of the City, The",1376,Alice Agyeman,2,2,0,General Knowledge,1987
3552,How to be a Great Student,1377,Walter Martinez,3,3,0,General Knowledge,2020
3554,Construction and Design Manual: Architectural Diagrams 2,1378,Yusuf Sanders,6,6,0,General Knowledge,2021
3556,Biological Systematics: Principles and Applications,1379,Ivy Patterson,4,4,0,General Knowledge,2014
3558,"Hands-On Machine Learning with Scikit-Learn & TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",1380,Farah McCarthy,11,11,0,General Knowledge,1990
3567,Fluid Mechanics: Fundamentals and Applications,1381,Monica McCarthy,1,0,1,General Knowledge,2016
3568,Fundamentals of Heat and Mass Transfer,1382,Ella Flores,1,1,0,General Knowledge,1995
3579,Analisa Struktur,1383,Valerie Ward,2,2,0,General Knowledge,1992
3583,Analisis Struktur dengan Metode Matriks Menggunakan Microsoft Excel dan SAP 2000,1384,Ivy Reilly,8,5,3,General Knowledge,1996
3587,Perencanaan Lanjut Struktur Beton Bertulang,1385,Kara Romanov,7,7,0,General Knowledge,1987
3588,Perancangan Beton Prategang,1386,Farah Taylor,2,2,0,General Knowledge,2021
3591,Optimization of Manufacturing Systems Using the Internet of Things,1387,Uma Sanders,1,1,0,General Knowledge,2017
3593,"Fundamentals of Modern Manufacturing: Materials, Processes, and Systems",1388,Zachary Green,1,1,0,General Knowledge,1982
3595,Fundamentals of Quality Control and Improvement,1389,Zane Powell,2,2,0,General Knowledge,2013
3596,Microbial Physiology,1390,David Wood,1,1,0,General Knowledge,2015
3598,Database System Concepts,1391,Tania Reed,3,3,0,General Knowledge,1996
3599,Dynamics of Structures: Theory and Applications Engineering,1392,Lamar Yang,5,5,0,General Knowledge,1998
3604,Eksperimen dalam Fisika Bangunan,1393,Lily Simmons,2,2,0,General Knowledge,1991
3605,Internet of Things: Approach and Applicability in Manufacturing,1394,Claire Patterson,1,1,0,General Knowledge,1989
3607,Practical Machine Learning with Python: A Problem-Solver's Guide to Building Real-World Intelligent Systems,1395,Pauline McCarthy,7,7,0,General Knowledge,1994
3608,Data Science from Scratch: First Principles with Python,1396,Aaliyah Ruiz,6,6,0,General Knowledge,2017
3609,Introduction to Statistical Quality Control,1397,David Rogers,2,2,0,General Knowledge,2013
3611,"Automation, Production Systems and Computer-Integrated Manufacturing",1398,Felix Newton,2,2,0,General Knowledge,2006
3612,Sustainability and the Design of Transport Interchanges,1399,Hector Yang,2,2,0,Technology,2006
3615,Pengantar Statistika Matematika,1400,Jacob Reilly,1,1,0,General Knowledge,2011
3616,Aljabar Linear,1401,Eliana Foster,1,1,0,General Knowledge,1994
3617,Aljabar Matrixs dan Penerapannya,1402,Valerie Agyeman,1,1,0,General Knowledge,1994
3620,Schaum's Easy Outlines: Biochemistry,1403,Maeve Zhang,2,2,0,General Knowledge,1983
3621,Site Planning,1404,Nadia James,4,4,0,General Knowledge,2007
3622,"Bersukacita dalam Allah Trinitas: Menikmati Bapa, Anak & Roh  = The Good God",1405,Yana Reed,2,2,0,General Knowledge,1990
3627,"Notre Dame: Rebuilding an Icon, Vol.241(2)",1406,Monica Evans,1,1,0,General Knowledge,2010
3632,Architectural Material and Detail Structure,1407,Priya Cooper,3,3,0,Technology,2019
3634,"Calculus: Early Transcendentals, Metric version",1408,Anya Powell,3,3,0,General Knowledge,2016
3652,"Arsitektur: Bentuk, Ruang dan Tatanan",1409,Violet Mitchell,1,1,0,General Knowledge,2014
3659,Technical Writing for Engineers and Scientist,1410,Ivy Hayes,1,1,0,General Knowledge,1992
3670,"Analysis, Synthesis, and Design of Chemical Processes",1411,Gregory Turner,7,7,0,General Knowledge,2011
3678,Industrial Internet of Things (IOT): Intelligent Analytics for Preddictive Maintenance,1412,Ximena Green,1,1,0,Technology,1985
3680,Arsitektur Partisipatoris untuk Mahasiswa: Masa Depan Arsitektur Indonesia,1413,Francisca Morgan,3,3,0,General Knowledge,2003
3681,Ecclesiology in Reformed Perspective,1414,Nia Adams,2,2,0,General Knowledge,2015
3699,"Modern Robotics Mechanics, Planning, and Control",1415,Valerie Gibson,2,2,0,General Knowledge,2014
3711,What do You Care What What Other Think?,1416,Oliver Cruz,1,1,0,General Knowledge,1989
3715,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teachers,1417,Nia James,1,1,0,Technology,1987
3716,Agama Publik di Bumi dan Pancasila: Analisis Etika dan Sosiologis,1418,Evan Torres,2,2,0,General Knowledge,1986
3717,Deep Learning,1419,Derek Powell,2,2,0,General Knowledge,2019
3718,"Future Foods: Global Trends, Opportunities, and Sustainability Challenges",1420,Xavier Fisher,1,1,0,Technology,2020
3719,Future Foods: How to Modern Science is Transforming the Way We Eat,1421,Noah Thompson,2,2,0,General Knowledge,1984
3720,"King Tut's Treasures  100 Years Laters, Vol 242(5)",1422,Jacob McCarthy,1,1,0,General Knowledge,1992
3723,Psychology and Christianity,1423,Eliana Cook,1,0,1,General Knowledge,1996
3725,Side By Side: Walking with Others in Wisdom and Love,1424,Tania King,1,1,0,General Knowledge,1985
3727,Manufacturing Engineering and Technology,1425,Evan Reed,1,1,0,General Knowledge,1985
3729,Life Between Buildings Using Public Spaces,1426,Benjamin Green,1,1,0,General Knowledge,1994
3730,Doing Research in Urban and Regional Planning: Lessons In Practical Methods,1427,Julia Edwards,1,1,0,General Knowledge,2015
3731,"Drawing From Model: Fundamentals of Digital Drawing, 3D Modeling, and Visual Programming in Architectural Design",1428,Yasmin Park,2,2,0,General Knowledge,1987
3735,Christian Education: A Guide to the Foundations of Ministry,1429,Felix Reed,1,1,0,General Knowledge,1994
3738,"Communicating With Grace and Virtue: Learning to Listen, Speak, Text, and Interact as a Christian",1430,Yusuf Agyeman,1,1,0,General Knowledge,1987
3740,Beautiful Boy: A Father's Journey Throught His Son's Addiction,1431,Ivy McCarthy,1,1,0,General Knowledge,2010
3747,"48 Laws of Power, The",1432,Ingrid Mitchell,3,2,1,General Knowledge,2001
3751,Influence: Science and Practice,1433,Felix Price,1,1,0,General Knowledge,1996
3753,Kiat Komunikasi Antar Pribadi dalam Zaman Now,1434,Sara Cruz,1,1,0,General Knowledge,1995
3757,"Lari Ketakutan: Ketakutan, Kekhawatiran, dan Allah yang Memberikan Perhetian",1435,Samir Perez,3,2,1,General Knowledge,2023
3759,"Genesis Flood, The: Biblbical Record and Its Scientific Implications",1436,Ivy Newton,2,2,0,General Knowledge,1984
3760,Fossils and The Flood: Exploring Lost Worlds With Science and Scripture,1437,Pauline Howard,1,1,0,General Knowledge,2017
3761,Penderitanaan= Suffering: Injil Menjadi Harapan Ketika Kehidupan Menjadi Sulit,1438,Benjamin Reilly,1,1,0,General Knowledge,1999
3763,Seks dan Uang: Kesenangan-Kesenangan yang Membuat Anda Merasa Kosong dan Kasih Karunia yang Memuaskan,1439,Gregory James,1,1,0,General Knowledge,2008
3766,Calling and Clarity: Discovering What God Wants for Your Life,1440,Tania Bailey,5,5,0,General Knowledge,1980
3768,Spiritualitas yang Sehat Secara Rohani= Emotionally Healthty Spirituality,1441,Jacob Patterson,3,3,0,Health,1987
3769,Pemimpin Yang Sehat Secara Emosi= The Emotionally Helathy Leader,1442,Derek Morgan,1,1,0,General Knowledge,2010
3771,"Quotable Feynman, The",1443,Derek Sanders,2,2,0,General Knowledge,2009
3772,Atomic Habits: Perubahan Kecil yang Memberikan Hasil Luar Biasa,1444,Ulysses Gray,14,13,1,General Knowledge,1985
3774,Mindset: Mengubah Pola Berpikir untuk Perubahan Besar dalam Hidup Anda,1445,Monica Simmons,4,4,0,General Knowledge,1987
3775,You Do You: Discovering Life Through Experiments and Self-Awareness,1446,Hector Yang,6,6,0,General Knowledge,2021
3776,101 Teamwork: Hal-Hal yang Harus Diketahui oleh Para Pemimpin,1447,Omar Williams,2,1,1,Leadership,1992
3778,Start With Why: Cara Pemimpin Besar Menginspirasi orang untuk Bertindak,1448,Alice Coleman,4,4,0,General Knowledge,1992
3779,Keberanian Adalah Panggilan Untuk Bertindak,1449,Anya Cooper,3,3,0,General Knowledge,1988
3781,Jangan Membuat Masalah Kecil Menjadi Besar,1450,Derek Brooks,6,6,0,General Knowledge,1986
3783,"7 Habits Highly Effective People, The= 7 Kebiasaan Manusia yang Sangat Efektif",1451,Maeve Evans,7,7,0,General Knowledge,2022
3785,Outliers: Rahasia di balik Kesuksesan,1452,Ximena Torres,1,1,0,General Knowledge,2001
3786,General Anatomy: Principles and Applications,1453,Pauline Patterson,1,1,0,General Knowledge,2019
3789,Molecular Biology of The Cell,1454,Nadia Evans,2,2,0,General Knowledge,2010
3796,Gray's Anatomy for Students,1455,Xander Cruz,2,1,1,General Knowledge,1982
3797,Human Physiology: an Integrated Approach,1456,Marco Clark,1,1,0,Health,1999
3799,Leadership Reformed=Reformasi Kepemimpinan: Mengapa Pemimpin Membutuhkan Injil untuk Mengubah Dunia,1457,Raj Crawford,1,1,0,Leadership,2021
3801,Grit: Kekuatan Passion+Kegigihan,1458,Zane Thomas,4,4,0,General Knowledge,1999
3805,"Dare to Dream, Then Do It:: Segala Hal yang Diketahui Orang-orang Sukses",1459,Maeve Davidson,3,3,0,General Knowledge,1983
3806,Penggilan untuk Mengenal dan Mengasihi Dunia: Vision of Vocation,1460,Gregory Gibson,1,1,0,General Knowledge,1992
3813,Sosiologi: Sebuah Pengantar dan Refleksi Iman Kristen,1461,Kofi Park,2,2,0,General Knowledge,2021
3815,Success is a Choice: Make the Choice That Make You Successfull,1462,Tania Reed,1,1,0,General Knowledge,2015
3816,Succes is a Choice: Make the Choice That Make You Successfull,1463,Yasmin Howard,1,1,0,General Knowledge,1999
3818,Miracles: The Credibility of The New Tastement Accounts Vol 1,1464,Omar Green,1,1,0,General Knowledge,1989
3823,Manajemen Proyek,1465,Aaliyah Reed,1,1,0,General Knowledge,2008
3824,"Rules of Life, The",1466,Zane Thompson,2,2,0,General Knowledge,2012
3825,"Rules of Work, The",1467,Sophia McCarthy,2,2,0,General Knowledge,1996
3833,Manajemen Proyek: Dari Konseptual Sampai Operasional,1468,Eliana Martin,2,2,0,Technology,1981
3837,"Membrane Technology and Engineering for Water Purification: Application, Systems, Design, and Operation",1469,Alice Jenkins,1,1,0,General Knowledge,2009
3849,Homo Deus: Masa Depan Umat Manusia,1470,Xander Ruiz,3,3,0,General Knowledge,2019
3850,Homo Deus: A Brief History of Tomorrow,1471,Kiera Nakashima,3,3,0,History,1984
3851,"Essentials of Coffee Brewing, The: Discover Your Your Perfect Cup",1472,Nadia Lane,2,2,0,General Knowledge,1992
3852,Sains Kopi Indonesia,1473,Ingrid McCarthy,2,1,1,Technology,2009
3853,Master Roasting Coffe: Dari Memilih Biji Hingga Menguji Citarasa Kopi,1474,Monica Powell,3,3,0,General Knowledge,1981
3855,"Automation, Production Systems, and Computer-Integrated Manufacturing",1475,Claire Jordan,1,1,0,General Knowledge,1985
3856,Rekayasa Komputasi Aliran Turbulen Multidimensi,1476,Monica Butler,1,1,0,General Knowledge,1991
3857,Sustainable Utility Systems: Modelling and Optimisation,1477,Derek Lin,1,1,0,Sustainability,1986
3858,"Entropy Effect, The: An Exploration Into Systems and Entropy - The Final Frontier of Science",1478,Uma Wright,1,1,0,General Knowledge,1980
3860,Engineering Rock Mechanics: An Introduction to the Principles,1479,Ximena Walker,1,0,1,General Knowledge,1984
3861,Genetic Entropy,1480,Yusuf Simmons,1,1,0,General Knowledge,2016
3862,Entropy the Truth and Nothing but the Truth,1481,Samir Carter,1,1,0,General Knowledge,2006
3863,Entropy the Greatest Blunder in the History of Science,1482,Xander Evans,1,1,0,History,2008
3865,Entropy Demystified: The Second Law Reduced to Plan Common Sense,1483,Julia Romanov,1,1,0,General Knowledge,2019
3866,Cities for a Small Planet,1484,Ralph Lane,1,1,0,Sustainability,2013
3867,Entropy: God's Dice Game,1485,Kofi James,1,1,0,General Knowledge,1992
3868,Einstein's Fridge: How the Difference Between Hot and Cold Explains the Universe,1486,Willow Jordan,1,1,0,Technology,2014
3870,"Desperate for Hope: Questions We Ask God in Suffering, Loss, and Longing",1487,Alice Price,2,2,0,General Knowledge,1997
3871,Time's Arrow?: The Timeless Nature of Entropy and the Second Law of Thermodynamics,1488,Felix Yang,1,1,0,General Knowledge,1999
3872,Thinking About Architecture: An Introduction to Architectural Theory,1489,Ella Lewis,1,1,0,Architecture,1981
3873,The Philosophy of Sustainable Design,1490,Francisca Reilly,1,1,0,Sustainability,2013
3874,Chemical Engineering Economics,1491,Monica Carter,1,1,0,General Knowledge,1984
3875,"Information, Entropy, Life and the Universe: What We Know and What We Do Not Know",1492,Ralph Wood,1,1,0,General Knowledge,1998
3877,Alice's  Adventures in Water-Land,1493,Julia Scott,1,1,0,General Knowledge,2004
3879,Advanced Optimization for Process Systems Engineering,1494,Tarek Nakashima,1,1,0,General Knowledge,1987
3882,"Briefest History of Time, The: The History of History of Time and the Misconstrued Association Between Entropy and Time",1495,Pauline McCarthy,1,1,0,History,2014
3883,Construction Methods and Management,1496,Grace James,1,1,0,General Knowledge,1990
3884,"Urban Design Process, The",1497,David Powell,1,1,0,General Knowledge,2008
3889,Artificial Intelligence: A Modern  Approach,1498,Lily Cruz,1,1,0,Technology,2006
3890,Mathematical Methods for Physics and Engineering,1499,Diego Owens,1,0,1,General Knowledge,1985
3891,"Site Furnishing: A Complete Guide to the Planning, Selection, and Use of Landscape Furniture and Amenities",1500,Xavier Hill,1,1,0,General Knowledge,1996
3894,Bergulat Dengan Diri: Kumpulan Refleksi Tentang Tantangan dan Perkembangan Hidup Manusia,1501,Blake Lin,5,3,2,General Knowledge,1990
3901,Saling Berdampingan: Berjalan Bersama Orang Lain dalam Hikmat dan Kasih,1502,Zara Coleman,2,2,0,Technology,2004
3906,Innovative Student Residences: New Directions in Sustainable Design,1503,Gregory Davidson,1,1,0,Sustainability,2017
3920,Institutes of the Christian Religion,1504,Julia King,1,1,0,General Knowledge,1988
3928,"Applied Guide to Process and Plant Design, An",1505,Benjamin Hayes,1,0,1,General Knowledge,1990
3939,Flora: Untuk Sekolah di Indonesia,1506,Maeve Patel,2,0,2,General Knowledge,1998
3940,Integrated Design and Simulation of Chemical Process,1507,Marco Ruiz,1,0,1,General Knowledge,2000
