NIM,ExamplarCode,Rating
4606201574,769,3
1550632135,1621,2
7647334784,1376,3
6355475778,1415,1
7647334784,1669,2
7647334784,3680,2
4606201574,2929,3
8931945288,354,2
7647334784,457,5
1550632135,676,1
8931945288,2694,4
8145425373,3616,5
6355475778,2946,3
8931945288,244,4
8145425373,3525,5
9231616010,943,5
9231616010,2905,4
2394853752,1404,1
5870922792,381,5
2394853752,1182,5
9231616010,924,4
9231616010,405,5
6355475778,741,5
1550632135,1097,5
2193149183,3874,2
8931945288,3801,5
1474705841,1199,4
4319308516,2015,1
7125679799,3021,1
4606201574,116,5
2193149183,2575,2
4606201574,1247,5
4606201574,3060,2
8145425373,1165,2
1550632135,1027,3
4319308516,1577,3
2394853752,2209,2
8931945288,956,4
9231616010,981,2
2146973647,1792,2
2146973647,31,4
8145425373,432,2
8931945288,1161,4
8145425373,1637,5
7647334784,3322,5
6355475778,131,1
9231616010,701,5
5870922792,3497,3
4292741687,2742,3
7647334784,1450,3
7647334784,3556,5
6355475778,1861,2
9231616010,3161,2
4292741687,625,1
7647334784,1408,4
4292741687,2077,1
4606201574,3620,2
4292741687,964,3
4319308516,2787,2
4606201574,1823,2
5870922792,2154,4
6355475778,3867,5
4292741687,3255,2
1474705841,1398,5
2394853752,1955,4
4319308516,3149,2
1550632135,1631,1
4292741687,3082,5
7647334784,669,3
1474705841,2673,4
1474705841,3863,2
7647334784,2317,5
4319308516,3871,3
2394853752,2136,1
7125679799,1911,4
1474705841,769,5
2394853752,1647,3
2394853752,1251,5
9231616010,1822,1
2394853752,3940,5
6355475778,2320,5
4319308516,625,2
1550632135,60,2
2193149183,3455,4
4319308516,2584,3
1550632135,3266,3
2193149183,3382,5
9231616010,1933,1
6355475778,1841,4
5870922792,3399,2
5870922792,446,5
4292741687,3086,5
7125679799,784,1
8145425373,2744,4
4292741687,402,3
6355475778,1830,2
1550632135,1105,2
4606201574,3380,5
8931945288,3422,1
2146973647,3399,2
1474705841,330,2
2394853752,2200,1
8145425373,2815,5
4292741687,1629,4
9231616010,1945,2
7125679799,675,2
1474705841,1141,3
6355475778,2120,1
9231616010,1937,5
2394853752,3201,2
2394853752,1588,2
1550632135,1578,3
7125679799,2666,3
2146973647,3081,3
2193149183,325,4
7125679799,3890,1
1550632135,3401,2
6355475778,1237,5
7647334784,374,2
6355475778,2660,1
7125679799,1012,2
4319308516,2930,5
2146973647,1139,5
1474705841,3299,1
2193149183,1589,5
9231616010,1721,2
5870922792,954,1
4319308516,104,2
7647334784,1875,3
8145425373,3078,2
2146973647,1074,1
9231616010,2152,5
7647334784,2191,1
5870922792,1260,5
4292741687,1189,3
7125679799,3491,2
7647334784,1737,2
1474705841,1101,1
8931945288,131,1
7125679799,1499,2
5870922792,2940,5
7125679799,1365,2
4319308516,3622,1
7125679799,1650,4
5870922792,339,5
4292741687,3296,2
2193149183,3420,4
8931945288,2602,3
9231616010,2210,5
7647334784,3512,5
1550632135,140,5
2394853752,300,1
8931945288,1097,4
1550632135,2199,1
1474705841,2611,5
2193149183,1100,2
7647334784,1650,2
2146973647,2194,4
1550632135,29,1
7647334784,468,5
4606201574,1057,4
6355475778,2578,5
7647334784,1777,5
9231616010,999,1
1550632135,3260,2
1474705841,3415,4
4292741687,713,1
7125679799,3036,2
6355475778,2089,5
4292741687,3075,5
7647334784,3604,1
4319308516,999,2
8931945288,760,2
2146973647,3857,5
2146973647,122,1
4319308516,910,5
2394853752,3286,3
4292741687,337,2
1550632135,1004,3
2146973647,2997,3
2394853752,3801,5
7125679799,2667,3
2146973647,3512,5
2146973647,287,3
4319308516,1719,3
1474705841,1804,2
9231616010,2151,4
5870922792,3058,1
6355475778,271,5
2146973647,1382,1
2193149183,2996,1
2193149183,1532,4
7647334784,303,5
5870922792,1570,5
7125679799,732,3
1550632135,3568,3
9231616010,1769,1
7647334784,2911,3
5870922792,508,4
8145425373,3465,5
4319308516,2524,3
7647334784,3058,5
8931945288,1799,3
6355475778,781,4
2193149183,3066,5
2193149183,3875,3
2193149183,1420,2
6355475778,549,1
6355475778,2376,2
5870922792,3730,4
8145425373,286,2
5870922792,3227,5
7647334784,3768,1
2193149183,3111,3
5870922792,1185,1
7647334784,3368,5
1550632135,1971,1
8145425373,2036,2
4319308516,2520,4
2394853752,518,1
1550632135,3617,2
4319308516,3611,1
7647334784,3138,4
6355475778,339,5
4319308516,1336,1
8931945288,1870,3
4319308516,3039,3
6355475778,1696,4
2394853752,2305,1
2146973647,337,1
8931945288,2336,5
2146973647,2485,3
8931945288,946,3
5870922792,1027,3
1474705841,3414,3
8145425373,3260,1
4319308516,2602,4
2146973647,3000,3
4606201574,3198,4
6355475778,2067,2
4292741687,3051,4
9231616010,906,1
8145425373,2537,3
1550632135,1366,1
1474705841,546,2
4292741687,2172,5
1550632135,1311,3
4292741687,1382,4
4606201574,481,3
5870922792,3174,3
4292741687,3132,1
4292741687,1723,3
1550632135,3092,3
4319308516,1061,1
4292741687,148,1
4319308516,3142,5
4292741687,2833,5
8931945288,58,1
7647334784,3377,5
9231616010,3279,3
8145425373,1509,1
4292741687,1887,1
2394853752,3479,1
4606201574,625,4
9231616010,2789,2
5870922792,2754,4
1474705841,3235,2
8931945288,1467,1
4319308516,407,5
9231616010,671,5
7125679799,2090,1
2394853752,2911,2
4606201574,968,4
2394853752,668,4
1474705841,867,3
1474705841,3508,3
4606201574,2131,5
2193149183,3317,4
2394853752,481,3
8931945288,1686,4
4319308516,1519,1
7647334784,985,1
8931945288,210,4
1474705841,1633,5
4292741687,1055,4
2146973647,3470,1
4292741687,3155,1
2193149183,2667,3
7647334784,1789,4
6355475778,3419,4
8931945288,419,3
5870922792,1003,3
4319308516,161,2
2394853752,701,4
2146973647,1307,5
1550632135,1656,2
6355475778,42,4
1550632135,1932,5
2193149183,255,4
4606201574,1584,1
4606201574,2462,3
7647334784,1710,1
9231616010,197,3
4292741687,675,2
2193149183,948,2
2146973647,1578,1
8145425373,131,1
4606201574,2036,3
2146973647,3723,2
2394853752,1389,3
6355475778,2087,1
7647334784,1618,2
7125679799,188,3
9231616010,2035,5
2394853752,3680,1
8145425373,1830,5
2193149183,1863,4
8145425373,1827,1
5870922792,1674,4
2394853752,3612,4
1550632135,416,3
6355475778,943,5
8931945288,3632,1
8145425373,1963,3
2146973647,3759,2
1550632135,3198,1
7125679799,3587,2
9231616010,1300,1
4292741687,2930,5
2146973647,1759,1
9231616010,255,5
2193149183,3030,5
8931945288,1366,2
8145425373,593,1
1550632135,1461,3
6355475778,1110,1
4606201574,2899,2
7647334784,3292,4
2146973647,3616,5
8145425373,1019,4
4319308516,2166,2
9231616010,2826,5
7125679799,3544,3
7125679799,2856,4
6355475778,795,3
8931945288,3382,4
1550632135,3940,4
1550632135,3481,1
4292741687,3022,1
8931945288,3071,2
1474705841,481,5
8145425373,1824,3
8145425373,2511,1
2146973647,1278,2
2193149183,2150,5
7125679799,2933,4
7125679799,2453,5
9231616010,3398,4
1474705841,2904,4
5870922792,3132,1
7125679799,1638,3
5870922792,1775,4
6355475778,3465,5
7125679799,501,5
2193149183,2453,4
4319308516,1878,1
8931945288,3612,1
7125679799,672,2
8931945288,3450,2
8145425373,1128,5
7125679799,1924,2
1474705841,2935,1
4292741687,2981,5
4292741687,1149,4
2394853752,1835,3
8931945288,65,1
4319308516,3863,1
6355475778,3021,5
5870922792,3588,3
8931945288,1129,3
7125679799,781,2
1550632135,2595,1
8145425373,691,3
9231616010,502,5
1550632135,1344,4
9231616010,2742,5
2146973647,258,5
8931945288,3312,4
2146973647,2576,4
9231616010,3149,2
1550632135,2976,1
6355475778,2439,3
7125679799,1875,3
1474705841,3920,4
2394853752,241,1
4319308516,2500,3
7125679799,2928,2
4319308516,1769,5
4606201574,3544,3
2193149183,2982,1
2146973647,2096,5
2394853752,2611,4
6355475778,295,4
8145425373,1420,5
4292741687,1390,5
1474705841,115,2
8931945288,3268,4
9231616010,852,4
2193149183,3862,4
8145425373,170,1
4319308516,1001,4
1550632135,1370,5
1474705841,1975,2
4292741687,3376,3
4606201574,3016,3
2193149183,560,3
2394853752,318,4
4292741687,2133,2
2146973647,2547,4
2394853752,3174,1
2193149183,2933,5
9231616010,193,1
8931945288,725,4
1550632135,3044,3
7125679799,3446,5
8931945288,1355,5
2193149183,1413,1
2193149183,334,5
5870922792,3247,1
1474705841,1263,3
7125679799,2660,2
2394853752,1149,4
2193149183,755,5
8145425373,3599,1
7647334784,3321,4
2394853752,1308,2
4319308516,2904,3
4319308516,1316,2
2193149183,1723,3
4319308516,81,1
5870922792,3318,5
2193149183,1905,3
7125679799,3086,3
8931945288,2870,2
8145425373,2091,2
6355475778,3453,3
4292741687,3422,1
8145425373,1312,5
2394853752,675,1
1550632135,882,4
6355475778,1335,3
5870922792,1809,2
1474705841,1112,5
4319308516,3423,5
4319308516,139,3
1550632135,234,4
8931945288,1575,2
7647334784,230,3
9231616010,889,4
8931945288,2503,1
7647334784,2840,5
8931945288,2596,4
2193149183,2198,3
7125679799,2916,4
8145425373,3816,1
4606201574,741,1
7647334784,3851,4
9231616010,74,4
7125679799,1260,5
2193149183,337,2
7125679799,1635,1
2394853752,1276,4
2146973647,3415,5
7647334784,3252,1
4606201574,2493,5
4319308516,2499,3
5870922792,3801,4
2193149183,1040,4
9231616010,1444,3
7647334784,205,3
5870922792,943,4
5870922792,2444,3
4606201574,3879,3
4606201574,3824,1
2193149183,3423,1
4606201574,534,3
1550632135,703,2
1474705841,3502,4
1474705841,3204,4
4606201574,1636,4
8931945288,3020,3
2394853752,3621,4
4319308516,1840,1
8931945288,2903,5
1474705841,2914,4
6355475778,3218,4
8931945288,460,1
1550632135,1711,2
7647334784,3871,5
4292741687,3579,5
2394853752,602,5
7647334784,1879,5
6355475778,2840,1
9231616010,3522,3
6355475778,3109,5
2146973647,1825,3
2146973647,90,4
4319308516,1161,3
7647334784,200,3
8931945288,1648,4
8145425373,3050,3
4606201574,2953,3
1474705841,234,5
1550632135,3176,2
8931945288,3620,5
7647334784,1039,1
8931945288,3735,3
5870922792,2819,1
5870922792,546,1
2394853752,3729,4
2394853752,131,1
6355475778,1916,4
8931945288,1395,4
1474705841,3538,4
4606201574,1099,1
2146973647,2511,3
8931945288,3345,2
2146973647,890,2
5870922792,2693,5
6355475778,1967,2
9231616010,3208,4
9231616010,809,4
1474705841,3113,1
5870922792,1066,2
1550632135,3772,2
2193149183,3497,2
8145425373,1775,2
4319308516,738,3
7647334784,650,2
1550632135,1773,1
6355475778,679,3
4292741687,868,1
2146973647,2131,1
5870922792,1365,5
8145425373,1160,5
6355475778,3801,2
9231616010,1840,2
4606201574,2905,4
2394853752,2169,4
1474705841,3779,4
7647334784,2550,1
2193149183,625,3
2394853752,3045,2
8931945288,2913,1
4292741687,769,3
4319308516,606,4
7125679799,241,1
4292741687,197,1
5870922792,3326,3
4319308516,1099,4
8931945288,3012,5
8931945288,1931,1
8145425373,1607,3
2146973647,3497,2
7647334784,3759,1
5870922792,2828,1
1474705841,2891,3
9231616010,2690,3
5870922792,3071,4
4319308516,2480,3
7125679799,2078,2
9231616010,1519,3
7647334784,3158,2
8145425373,1769,3
1550632135,2182,2
1474705841,3443,1
6355475778,990,3
2146973647,791,1
1474705841,304,3
7125679799,547,4
8931945288,1128,4
2146973647,1804,5
6355475778,2787,4
1550632135,1086,5
8145425373,3297,1
4606201574,1858,4
9231616010,2688,1
2193149183,3558,5
2394853752,1051,4
1474705841,1945,2
5870922792,2537,1
7647334784,2320,2
1550632135,3374,1
4292741687,1589,4
1474705841,3786,4
8931945288,1156,4
4606201574,2957,5
4319308516,198,1
8145425373,897,3
1550632135,932,1
9231616010,95,5
4606201574,3126,3
4319308516,2085,4
4292741687,3050,2
4606201574,93,1
2193149183,3072,3
6355475778,3471,5
5870922792,1866,1
1474705841,2755,4
1550632135,993,3
9231616010,1397,3
8931945288,2595,1
2193149183,164,2
9231616010,2514,4
7647334784,2759,1
2394853752,1789,3
8931945288,3211,3
8931945288,3440,4
4606201574,122,3
7647334784,1970,3
4319308516,1408,1
6355475778,1002,2
1474705841,665,5
1474705841,392,5
8931945288,3813,4
4606201574,3255,1
4292741687,1278,5
7125679799,3440,1
1550632135,690,5
2394853752,3901,1
2193149183,3204,5
7125679799,2987,5
5870922792,3214,4
1550632135,3457,5
8145425373,474,2
5870922792,1886,4
2193149183,2578,4
4606201574,3048,3
4319308516,3055,1
2193149183,1552,2
8931945288,1965,2
7125679799,376,1
9231616010,2954,2
8931945288,475,3
9231616010,575,1
7647334784,3747,3
7647334784,3872,3
4319308516,1974,1
8145425373,285,2
7647334784,1504,2
7647334784,2694,1
4606201574,648,2
4606201574,2857,5
2394853752,1656,5
7647334784,1118,3
4606201574,3238,5
2193149183,723,3
5870922792,1840,2
8145425373,478,3
4292741687,1070,4
1474705841,1426,3
4292741687,2138,1
1550632135,2676,5
1550632135,3004,5
5870922792,3459,4
8931945288,3145,1
6355475778,666,5
2394853752,3305,3
4319308516,1548,3
7647334784,1801,2
4292741687,2317,4
9231616010,3699,2
2394853752,1715,1
4292741687,3118,5
5870922792,1889,3
4319308516,747,1
8145425373,345,5
8931945288,1027,2
2146973647,1101,1
1550632135,299,2
5870922792,1189,1
1474705841,1840,5
7647334784,1199,1
8931945288,2933,1
8145425373,642,5
1550632135,3608,4
1550632135,488,1
7647334784,1660,2
5870922792,3446,1
5870922792,1312,5
2394853752,1286,1
4292741687,867,5
7125679799,325,2
1550632135,3659,1
7647334784,3870,1
7647334784,2096,5
8931945288,3180,5
1550632135,2957,1
2394853752,247,4
7125679799,3208,3
2193149183,1639,2
7125679799,1632,5
2193149183,3051,2
6355475778,2932,5
5870922792,3879,4
9231616010,1420,5
7647334784,451,1
2394853752,1534,5
4292741687,3054,2
5870922792,3489,5
1550632135,980,1
4606201574,2932,5
4606201574,441,5
1474705841,1680,5
1474705841,2182,4
4292741687,2856,5
4606201574,3281,1
7647334784,3785,4
9231616010,17,4
6355475778,68,4
2394853752,2690,4
7647334784,1439,3
2146973647,1844,3
2193149183,2802,5
2146973647,1251,2
4292741687,2131,5
4319308516,1073,2
8931945288,2989,5
1550632135,2447,4
9231616010,3123,4
5870922792,2666,5
1550632135,2475,1
6355475778,3294,1
4606201574,1730,1
2193149183,1276,3
2394853752,3281,4
2394853752,1570,5
9231616010,1878,2
2193149183,1540,4
7647334784,527,2
9231616010,534,2
2146973647,3849,2
8931945288,3507,3
1474705841,648,3
8931945288,1650,1
9231616010,1777,5
8931945288,550,4
2394853752,3128,5
8931945288,3510,5
2394853752,3785,5
2394853752,3084,4
2146973647,817,3
4319308516,809,5
4319308516,17,1
9231616010,609,1
4319308516,374,3
8145425373,3165,5
5870922792,2688,5
9231616010,2134,2
1550632135,2927,3
8145425373,1905,5
9231616010,2174,3
6355475778,1844,3
2146973647,1189,3
5870922792,2595,5
7125679799,1109,5
4319308516,1757,3
2394853752,769,5
7125679799,1589,1
7647334784,531,2
4319308516,197,1
8145425373,2949,1
2146973647,1504,3
2146973647,1260,2
9231616010,2916,5
2146973647,3240,2
5870922792,1409,4
6355475778,2487,5
2146973647,2688,1
4319308516,2826,3
5870922792,3233,5
5870922792,2921,2
2193149183,3053,2
2146973647,1714,2
1550632135,1629,5
2146973647,23,5
7125679799,42,2
9231616010,878,5
9231616010,286,5
2394853752,800,2
1474705841,781,3
4319308516,2442,1
4319308516,2114,1
5870922792,416,1
1474705841,81,1
5870922792,1680,1
7125679799,671,1
4292741687,365,3
7125679799,936,4
2394853752,1117,5
2193149183,214,2
4606201574,2504,1
8931945288,1230,1
5870922792,2511,4
8145425373,3528,5
4606201574,3003,5
4292741687,2690,4
4606201574,679,3
4319308516,1376,3
7647334784,2906,4
9231616010,3426,5
1474705841,90,3
4319308516,3481,2
1474705841,1826,5
1474705841,1558,1
1550632135,1508,2
8145425373,273,3
2193149183,1227,3
4292741687,3423,3
4606201574,3419,5
7125679799,244,1
1474705841,666,2
5870922792,2840,4
8145425373,3470,4
8145425373,1066,2
5870922792,1408,2
8145425373,2651,4
1474705841,1830,5
6355475778,1534,3
8931945288,1932,2
2146973647,3161,2
4319308516,2549,5
4606201574,3148,3
8931945288,1149,5
8931945288,891,4
2193149183,1801,2
8931945288,993,2
2394853752,1581,1
4319308516,1139,5
2394853752,3260,2
2193149183,1581,4
7125679799,3235,4
4319308516,1307,3
1550632135,2201,5
1550632135,3274,3
2146973647,1123,1
7125679799,2983,3
2394853752,930,2
8931945288,396,4
4292741687,1528,1
8145425373,2909,3
5870922792,300,4
9231616010,1723,3
9231616010,2487,2
7125679799,747,2
1474705841,1507,1
2193149183,8,4
2394853752,198,5
4292741687,205,2
2146973647,161,5
2146973647,466,1
2394853752,1450,2
2193149183,1527,5
6355475778,2784,3
2146973647,1842,5
2146973647,2614,4
7647334784,3444,3
4292741687,132,2
4292741687,1917,3
5870922792,2930,3
6355475778,2944,1
6355475778,1477,4
4292741687,3455,4
7125679799,1842,3
9231616010,2810,4
4292741687,372,3
1550632135,2891,1
9231616010,2579,5
2193149183,90,5
5870922792,2138,4
6355475778,31,4
7125679799,3507,1
2146973647,899,2
8145425373,3740,1
2394853752,492,2
7125679799,2149,1
4319308516,2206,5
4606201574,2080,2
2146973647,1222,1
2193149183,1066,3
2146973647,199,5
1550632135,2704,3
4292741687,3038,4
2146973647,1509,4
9231616010,249,1
2193149183,3142,5
2394853752,563,3
5870922792,2915,5
1474705841,597,4
8145425373,2809,4
5870922792,1937,1
7125679799,8,2
5870922792,285,5
1550632135,906,4
1474705841,374,5
4319308516,3867,2
7647334784,460,3
4292741687,2478,3
4292741687,701,2
7647334784,3012,5
6355475778,2145,2
9231616010,549,3
7647334784,1198,4
2146973647,152,4
2146973647,196,4
2394853752,2376,4
2146973647,255,5
1550632135,2204,2
7125679799,3815,1
5870922792,1629,5
9231616010,2870,5
1474705841,2442,3
4606201574,2609,1
4606201574,3202,2
5870922792,2181,4
7125679799,1331,3
6355475778,1234,2
8931945288,116,4
4606201574,3364,4
8931945288,949,1
1474705841,3259,3
5870922792,2151,4
2146973647,3554,2
2146973647,3873,4
9231616010,2101,3
4292741687,3149,4
2394853752,415,5
7125679799,1640,2
7647334784,421,3
1550632135,3145,2
4292741687,3020,3
9231616010,1404,4
1474705841,2975,4
4292741687,3837,2
1474705841,1271,5
6355475778,196,3
1550632135,981,1
8145425373,1801,4
4319308516,2087,5
2394853752,3874,1
2146973647,499,3
1550632135,3108,1
2394853752,2081,5
5870922792,1647,1
2193149183,1411,3
5870922792,3471,3
4319308516,3451,4
9231616010,586,5
7647334784,3620,1
5870922792,1306,2
1474705841,2598,3
4319308516,2979,2
7647334784,2866,3
4319308516,440,3
9231616010,2480,3
4319308516,1217,4
4319308516,2347,4
7647334784,2936,4
1474705841,1757,1
7125679799,1140,1
2394853752,110,5
2146973647,1818,4
4319308516,187,5
2146973647,2992,3
2394853752,2932,1
8145425373,2830,3
9231616010,3816,2
8145425373,168,5
8145425373,1001,5
5870922792,3659,1
1550632135,930,1
8145425373,2347,4
8931945288,392,5
8931945288,3235,3
2193149183,1965,4
8145425373,1842,4
2394853752,460,4
6355475778,285,3
5870922792,2806,1
1474705841,3199,1
2394853752,1730,3
9231616010,2979,1
7125679799,584,4
4606201574,1629,1
2394853752,484,4
4606201574,2673,2
4292741687,3855,4
7125679799,1841,4
7647334784,2511,1
4319308516,2970,2
2146973647,2825,3
7647334784,1015,2
4292741687,749,4
7647334784,2895,1
9231616010,3796,1
8145425373,161,2
9231616010,1637,3
4606201574,488,2
7125679799,3920,4
4319308516,1870,4
2193149183,3153,5
1474705841,697,1
9231616010,2524,1
6355475778,2453,2
9231616010,2122,4
4292741687,3066,4
8145425373,1077,2
5870922792,2980,2
7647334784,3551,2
1550632135,2820,4
5870922792,522,4
4606201574,3870,3
6355475778,2706,2
1550632135,14,5
7125679799,1448,2
2146973647,606,2
2193149183,2067,1
9231616010,667,1
7125679799,3939,1
6355475778,3110,2
4606201574,1299,5
7125679799,3715,1
9231616010,597,5
1474705841,1129,2
2146973647,3617,4
1474705841,3740,2
4292741687,2078,3
7647334784,651,2
1550632135,3611,1
4606201574,3889,3
2146973647,2305,4
8931945288,3386,1
2146973647,1811,5
2146973647,3324,5
2394853752,2759,4
9231616010,3508,2
2146973647,1548,5
6355475778,3164,1
2193149183,3495,1
8931945288,2098,5
8931945288,1260,2
2193149183,3850,1
4606201574,2986,2
2146973647,3506,2
4292741687,1799,3
8931945288,468,4
2146973647,3771,3
4606201574,1975,1
5870922792,2911,3
4292741687,2129,5
8931945288,1777,2
7647334784,171,4
4319308516,3394,5
1550632135,3470,3
1550632135,931,5
6355475778,1704,2
2394853752,1271,5
8931945288,2198,2
5870922792,1588,1
9231616010,3322,3
5870922792,1536,5
6355475778,1374,4
9231616010,2192,2
6355475778,2990,5
8931945288,3058,1
2146973647,1398,4
1550632135,1822,2
7125679799,1592,5
8931945288,2087,3
4606201574,1913,5
2146973647,3134,2
7125679799,696,2
2146973647,1780,1
5870922792,575,4
8931945288,3505,1
2146973647,3457,5
7647334784,1227,3
2394853752,1630,4
4292741687,3080,1
2146973647,3587,1
4606201574,773,2
4319308516,2957,2
2394853752,1365,5
6355475778,1818,2
8931945288,3280,3
5870922792,3153,5
7125679799,2844,4
4292741687,1797,5
4606201574,644,3
7125679799,922,1
6355475778,725,4
5870922792,3049,1
2394853752,684,1
5870922792,2077,1
2193149183,2698,1
